Federico Viviani,Nike,Tiempo Legend VI>,0,
ClÃ¡udio Winck,Nike,Mercurial Vapor XI>,0,
Samuel Souprayen,Nike,Mercurial Vapor XI>,0,
Lorenzo Pellegrini,Nike,Hypervenom Phinish>,0,
Diego Falcinelli,Nike,Mercurial Superfly V>,0,
Karim Laribi,Adidas,X 15.1 Leather>,0,
Matteo Politano,Nike,Mercurial Superfly V>,0,
Leonardo Fontanesi,Nike,Mercurial Vapor XI>,0,
Cristian Dell'Orco,Lotto,Zhero Gravity>,0,
Louis Thompson,Adidas,ACE 17.1 Leather>,0,
Thomas Robson,Nike,Magista Opus>,0,
Alen StevanoviÄ,Nike,Mercurial Superfly V>,0,
Valerio Mantovani,>,>,0,
Pedro Pereira,Nike,Mercurial Vapor XI>,0,
Karlo LuliÄ,Nike,Tiempo Legend VI>,0,
Alberto Brignoli,Adidas,ACE 17.1 Primeknit>,0,
DÃ¡vid Ivan,Nike,Mercurial Vapor XI>,0,
Leonardo Serinelli,Nike,Tiempo Legend VI>,0,
Stipe Perica,Adidas,F50 Adizero 2015>,0,
Alexander Merkel,Nike,Tiempo Legend VI>,0,
Ali Adnan,Nike,Mercurial Vapor X>,0,
Alex Meret,Nike,Magista Obra II>,0,
Oscar Hiljemark,Nike,Mercurial Vapor XI>,0,
Edoardo Goldaniga,Nike,Mercurial Superfly V>,0,
Aleksandar Trajkovski,Nike,Mercurial Superfly V>,0,
Matheus Cassini,Adidas,X 16.1>,0,
GastÃ³n Brugman,Adidas,X 16.1>,0,
Ahmad Benali,Nike,Mercurial Superfly V>,0,
Mato Jajalo,Adidas,ACE 17.1 Leather>,0,
Roberto Pirrello,Nike,Tiempo Legend VI>,0,
Fabrizio Alastra,Lotto,Zhero Gravity VII>,0,
Antonino La Gumina,Nike,Magista Obra>,0,
UroÅ¡ DjurdjeviÄ,Adidas,X 15.1>,0,
Jannik Huth,Nike,Magista Obra>,0,
Chinedu Ede,Nike,Hypervenom Phinish>,0,
ÃÃ±igo Lekue,Nike,Mercurial Superfly V>,0,
SaÃºl GarcÃ­a,Nike,Mercurial Vapor XI>,0,
Manu,Nike,Tiempo Legend VI>,0,
Ian GonzÃ¡lez,>,>,0,
Javier Noblejas,Nike,Mercurial Vapor XI>,0,
Wamberto,Nike,Mercurial Superfly V>,0,
Joni Montiel,Nike,Tiempo Legend VI>,0,
Jorge Mediavilla,>,>,0,
IvÃ¡n CuÃ©llar,Nike,Tiempo Legend VI>,0,
Luis HernÃ¡ndez,Adidas,X 16.1>,0,
Ãlex MenÃ©ndez,Nike,Magista Opus>,0,
Mandi,Adidas,F50 Adizero 2015>,0,
Bernardo Espinosa,Nike,Magista Obra II>,0,
Hugo Fraile,Nike,Magista Obra>,0,
Rachid AÃ¯t-Atmane,Nike,Mercurial Superfly V>,0,
Sergio Ãlvarez,Nike,Magista Obra>,0,
Juan MuÃ±iz,Nike,Mercurial Vapor XI>,0,
Ãlex Barrera,Adidas,Nitrocharge>,0,
Miguel Ãngel Guerrero,Puma,evoSPEED 17 SL-S>,0,
Rafael MÃ¡rquez,Nike,Magista Obra II>,0,
Nacho Cases,Adidas,X 16.1>,0,
Alberto Lora,Adidas,X 16.1>,0,
Alberto,Nike,Mercurial Vapor XI>,0,
Alberto GuitiÃ¡n,Nike,CTR360 Maestri>,0,
Carlos Castro,Nike,Mercurial Superfly V>,0,
Isma LÃ³pez,Puma,evoSPEED 17 SL-S>,0,
Carlos Carmona,Puma,evoSPEED 17 SL-S>,0,
Pablo PÃ©rez,>,>,0,
Jony,Adidas,X 16.1>,0,
Jorge MerÃ©,Nike,Tiempo Legend VI>,0,
Mason Holgate,Nike,Magista Opus II>,0,
Jonathan RodrÃ­guez,Nike,Mercurial Vapor XI>,0,
RubÃ©n YÃ¡Ã±ez,Nike,Tiempo Legend VI>,0,
Bilal KÄ±sa,Adidas,Nitrocharge>,0,
Jem Karacan,Nike,Magista Obra II>,0,
Lionel Carole,Nike,Magista Obra II>,0,
TarÄ±k Ãamdal,Nike,Hypervenom>,0,
Ä°smail Ãipe,Nike,Mercurial Vapor XI>,0,
Ãngel LÃ³pez,Adidas,11pro>,0,
Nauzet AlemÃ¡n,Puma,evoSPEED 17 SL-S>,0,
Momo,Nike,Mercurial Superfly V>,0,
HernÃ¡n,Nike,Tiempo Legend VI>,0,
Roque Mesa,Adidas,ACE 16.1 Leather>,0,
Pedro Bigas,Puma,evoSPEED 17 SL-S>,0,
Javi Castellano,Nike,Magista Opus II>,0,
Dani Castellano,Nike,Magista Opus II>,0,
Tana,Nike,Hypervenom>,0,
Dani Lorenzo,>,>,0,
Dominique Heintz,Nike,Magista Obra II>,0,
Lukas KlÃ¼nter,Adidas,X 16.1>,0,
Francisco RodrÃ­guez,Nike,Magista Obra II>,0,
Sebastian Stolze,Nike,Magista Obra II>,0,
Kevin Kuranyi,Nike,Hypervenom Phinish>,0,
Mark Uth,Adidas,X 16.1>,0,
Philipp Ochs,Nike,Hypervenom Phantom II>,0,
Benedikt Gimber,Nike,Tiempo Legend VI>,0,
Robin Becker,Adidas,ACE 17.1 Leather>,0,
Marlon Frey,Adidas,ACE 17.1 Leather>,0,
Benjamin Henrichs,Adidas,X 16.1>,0,
Ivan LuÄiÄ,Adidas,X 16.1>,0,
Pascal Stenzel,Adidas,ACE 17.1 Leather>,0,
Jeremy Dudziak,Nike,Hypervenom Phantom II>,0,
Mario Yepes,Nike,Tiempo Legend VI>,0,
Enis Bunjaki,Adidas,X 16.1>,0,
Mijat GaÄinoviÄ,Nike,Mercurial Superfly V>,0,
Bastian Kurz,>,>,0,
Yannik Oettl,Adidas,Predator Instinct>,0,
Philipp Max,Nike,Mercurial Vapor XI>,0,
Andreas Hirzel,Nike,Tiempo Legend VI>,0,
Michael Gregoritsch,Adidas,X 16+ Purechaos>,0,
Batuhan AltÄ±ntaÅ,Nike,Hypervenom Phantom II>,0,
Finn Porath,Adidas,X 16.1>,0,
Philipp Tschauner,Nike,Magista Opus II>,0,
Uffe Bech,Adidas,X 15.1 Leather>,0,
Maurice Hirsch,Adidas,X 16.1>,0,
Waldemar Anton,Nike,Tiempo Legend VI>,0,
Mike-Steven BÃ¤hre,Nike,Hypervenom Phantom II>,0,
Nils-Jonathan KÃ¶rber,Nike,Tiempo Legend VI>,0,
Florian Kohls,Nike,Mercurial Vapor XI>,0,
Maximilian MittelstÃ¤dt,Nike,Hypervenom Phantom II>,0,
Thilo Kehrer,Nike,Tiempo Legend VI>,0,
Patrick Platins,Adidas,F50 Adizero 2015>,0,
Michael Stegmayer,Nike,Tiempo Legend VI>,0,
Benjamin Gorka,Nike,CTR360 Maestri>,0,
JÃ©rÃ´me Gondorf,Nike,Tiempo Legend VI>,0,
Sandro Sirigu,Nike,Mercurial Vapor XI>,0,
Florian Jungwirth,Adidas,X 16.1>,0,
Milan Ivana,Nike,Tiempo Legend VI>,0,
Mart Ristl,Nike,Magista Opus II>,0,
Marvin Wanitzek,Nike,Mercurial Superfly V>,0,
Arianit Ferati,Nike,Mercurial Superfly V>,0,
Jan Kliment,Nike,Mercurial Superfly V>,0,
Jerome Kiesewetter,Nike,Mercurial Superfly V>,0,
Carles AleÃ±Ã¡,Adidas,ACE 17+ Purecontrol>,0,
Mateo PavloviÄ,Nike,Tiempo Legend VI>,0,
Florian Grillitsch,Nike,Mercurial Vapor XI>,0,
Michael Zetterer,Nike,Magista Opus II>,0,
Lukas FrÃ¶de,Nike,Hypervenom>,0,
Aderlan Santos,Puma,evoSPEED 17 SL-S>,0,
Presnel Kimpembe,Adidas,X 16.1>,0,
Jean-KÃ©vin Augustin,Adidas,X 16+ Purechaos>,0,
Youssouf Sabaly,Nike,Mercurial Superfly V>,0,
Anthony Maisonnial,Adidas,ACE 17.1 Leather>,0,
William Vainqueur,Nike,Mercurial Vapor XI>,0,
Robert BeriÄ,Nike,Hypervenom Phantom III>,0,
Marko KriviÄiÄ,Adidas,X 16.1>,0,
Gaspar IÃ±Ã­guez,>,>,0,
Vid Belec,Adidas,11pro>,0,
Federico Gino,Nike,CTR360 Maestri>,0,
UroÅ¡ ÄosiÄ,Adidas,Messi Mirosar10>,0,
Marcel BÃ¼chel,Nike,Mercurial Superfly V>,0,
NicolÃ¡s Castillo,Nike,Mercurial Superfly V>,0,
Kristjan MatoÅ¡eviÄ,>,>,0,
Ramiro Funes Mori,Nike,Mercurial Superfly V>,0,
Claudio Pizarro,Adidas,X 16.1>,0,
Ezequiel Ponce,Adidas,ACE 17.1 Leather>,0,
Leonardo Marson,>,>,0,
Åukasz ZaÅuska,Nike,CTR360 Maestri>,0,
Obbi OularÃ©,Adidas,X 16.1>,0,
Alfonso Pedraza,Nike,Hypervenom Phinish>,0,
Leandro RodrÃ­guez,Nike,Mercurial Vapor XI>,0,
Michail Antonio,Umbro,Medusae>,0,
Emerson,Nike,Mercurial Superfly V>,0,
Michele Rocca,Puma,evoPOWER>,0,
Philipp Steinhart,Adidas,F50 Adizero>,0,
Francisco Varela,Nike,Hypervenom Phinish>,0,
David Babunski,Nike,Magista Obra II>,0,
Stefan Å ÄepoviÄ,Nike,Hypervenom Phinish>,0,
Aldo Kalulu,Adidas,X 15+ Primeknit>,0,
Duncan Watmore,Adidas,X 16.1>,0,
Wilfrid Kaptoum,Nike,Hypervenom Phantom III>,0,
Aitor Cantalapiedra,Puma,evoSPEED SL Leather>,0,
Emil Berggreen,Adidas,F50 Adizero>,0,
Bruno Henrique,Nike,Mercurial Superfly V>,0,
Martin Hinteregger,Adidas,ACE 16.1 Leather>,0,
Jeffrey Gouweleeuw,Under Armour,ClutchFit>,0,
Albian Ajeti,Nike,Mercurial Superfly V>,0,
Alessandro SchÃ¶pf,Adidas,X 16.1>,0,
YounÃ¨s Belhanda,Adidas,X 15.1>,0,
Christian Pulisic,Nike,Mercurial Vapor XI>,0,
Felix Passlack,Nike,Mercurial Superfly V>,0,
LÃ¡szlÃ³ Kleinheisler,Nike,Mercurial Vapor XI>,0,
Karim Onisiwo,Nike,Mercurial Superfly V>,0,
Philipp Klement,Adidas,X 15.1 Leather>,0,
Iver Fossum,Adidas,X 16.1>,0,
Marius Wolf,Nike,Mercurial Superfly V>,0,
Artem Kravets,Nike,Hypervenom Phantom III DF>,0,
DarÃ­o Lezcano,Nike,Mercurial Superfly V>,0,
MatÃ­as Kranevitter,Nike,Tiempo Legend VI>,0,
Miguel Cifuentes,Nike,Mercurial Superfly V>,0,
Aras Ãzbiliz,Nike,Tiempo Legend VI>,0,
Mauricio Cuero,Nike,Mercurial Superfly V>,0,
Samir,Adidas,Predator Instinct>,0,
Ãngel Montoro,Nike,Tiempo Legend VI>,0,
Mauricio Lemos,Nike,Mercurial Superfly V>,0,
Igor Lichnovsky,>,>,0,
Charly Musonda,Nike,Mercurial Vapor III>,0,
Malcom,Nike,Hypervenom Phantom III DF>,0,
Roque Santa Cruz,Mizuno,Morelia Neo>,0,
Serdar Tasci,Nike,Tiempo Legend VI>,0,
Yanni RegÃ¤sel,Nike,Magista Obra II>,0,
Alexandre Pato,Nike,Mercurial Vapor XI>,0,
Matt Miazga,Nike,Tiempo Legend VI>,0,
Leandro DamiÃ£o,Nike,Mercurial Superfly V>,0,
Oumar Niasse,Nike,Mercurial Superfly V>,0,
Daniel Ndi,Nike,Mercurial Superfly V>,0,
Benik Afobe,Adidas,X 16.1>,0,
Adalberto PeÃ±aranda,Nike,Mercurial Vapor XI>,0,
Pablo Fornals,Nike,Magista Opus II>,0,
Umar Sadiq,Nike,Mercurial Superfly V>,0,
Dieumerci Mbokani,Nike,Mercurial Vapor XI>,0,
Virgil van Dijk,Nike,Tiempo Legend VI>,0,
Demarai Gray,Adidas,X 16.1>,0,
Marcus Rashford,Nike,Hypervenom Phantom III>,0,
Gabriel Jesus,Adidas,X 16+ Purechaos>,0,
Aleix GarcÃ­a,Adidas,ACE 17+ Purecontrol>,0,
Gabriel,>,>,0,
Kyle Walker-Peters,Adidas,X 16+ Purechaos>,0,
Mason Holgate,Nike,Magista Opus II>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Walter Samuel,Adidas,ACE 17.1 Leather>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Javier Zanetti,Adidas,ACE 17.1 Leather>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Wes Brown,Nike,Tiempo Legend VI>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Ashley Cole,Nike,Tiempo Legend VI>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Michael Carrick,Nike,Magista Opus II>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Frank Lampard,Adidas,X 15.1 Leather>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Steve Harper,Nike,Tiempo Legend VI>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
AndrÃ©s Palop,Adidas,ACE 17.1 Leather>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Joan Capdevila,Lotto,Zhero Gravity>,0,
,>,>,0,
Lionel Scaloni,Adidas,ACE 17.1 Leather>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Zoumana Camara,Nike,Magista Opus II>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Sylvain Distin,Nike,Tiempo Legend VI>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Rafael van der Vaart,Nike,Magista Obra>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Francisco Javier FarinÃ³s,Nike,Tiempo Legend VI>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Andrea Pirlo,Nike,Tiempo Legend VI>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Christian Abbiati,Adidas,ACE 17.1 Leather>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Jonathan Zebina,Adidas,ACE 17.1 Leather>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Cristiano Lupatelli,Nike,Tiempo Legend VI>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
NicolÃ¡s Burdisso,Adidas,ACE 17.1 Leather>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Antonio Cassano,Nike,Tiempo Legend VI>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Eiji Kawashima,Puma,evoPOWER Vigor 1>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Pepe Reina,Adidas,ACE 17.1 Leather>,0,
,>,>,0,
Alberto Rivera,Adidas,X 16.1>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Daniel van Buyten,Adidas,X 16.1>,0,
Mikel Arteta,Puma,evoSPEED 17 SL-S>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Massimo Donati,Adidas,ACE 17.1 Leather>,0,
,>,>,0,
,>,>,0,
Richard Wright,Nike,Tiempo Legend VI>,0,
,>,>,0,
,>,>,0,
Emiliano Moretti,Lotto,Stadio>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
John Terry,Nike,Magista Opus>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Joseph Yobo,Adidas,ACE 17.1 Leather>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Maxwell,Nike,Tiempo Legend VI>,0,
Zlatan IbrahimoviÄ,Adidas,X 16.1 Leather>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Johan Elmander,Adidas,X 15.1 Leather>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Alessandro Agostini,Mizuno,Morelia Neo>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
,>,>,0,
Guy Demel,Nike,Mercurial Vapor XI>,0,
,>,>,0,
,>,>,0,
